transaction_id,amount,contract_duration,department,bidding_process,num_bidders,winning_bid_ratio,supplier,previous_contracts,officer_id,officer_tenure,is_fraud
TX-007887,30022.345125089916,24,education,open,2,0.5,Vendor-177,2,OFF-7189,0.1,0
TX-007888,79880.04406071549,12,health,open,3,0.5,Vendor-271,1,OFF-7228,6.796963217772466,0
TX-007889,24521.96205564355,24,defense,open,7,0.5,Vendor-124,3,OFF-9499,11.006117229175292,0
TX-007890,46889.846944926714,6,defense,open,8,0.5,Vendor-62,4,OFF-7340,4.524024896187503,0
TX-007891,137851.7081618059,3,health,direct,5,0.5,Vendor-10,2,OFF-1965,0.8179365990230317,0
TX-007892,39472.50558083395,12,health,restricted,4,0.5,Vendor-265,0,OFF-3948,4.841319699213934,0
TX-007893,180519.4155182972,6,education,restricted,5,0.5793077455850358,Vendor-232,1,OFF-5112,0.43557442274900304,0
TX-007894,39294.42626696694,12,health,open,5,0.5,Vendor-136,5,OFF-5099,3.178774417827137,0
TX-007895,54295.60518836035,12,health,open,3,0.5,Vendor-144,2,OFF-3454,7.334666138350951,0
TX-007896,13885.65101892231,6,health,open,2,0.5,Vendor-183,0,OFF-6230,5.656041256487909,0
TX-007897,180706.637158891,3,education,open,1,0.5,Vendor-136,0,OFF-8428,2.6730332952989455,0
TX-007898,163001.37008987085,12,health,open,4,0.5,Vendor-278,3,OFF-5732,2.0248370730840235,0
TX-007899,25203.772310953136,24,health,open,6,0.5,Vendor-36,2,OFF-8776,5.516400092848137,0
TX-007900,67563.86152750146,12,health,open,2,0.9857540644601799,Vendor-58,0,OFF-5634,5.510096256688545,0
TX-007901,63001.02911556448,12,health,restricted,3,0.5,Vendor-212,2,OFF-6712,1.2023768599604105,0
TX-007902,58655.12212386327,6,health,open,3,0.5,Vendor-3,2,OFF-6931,1.2574713438311969,0
TX-007903,291012.6052808646,12,health,open,5,0.9448504983270244,Vendor-252,3,OFF-1799,0.7050822215560619,0
TX-007904,58019.4150227763,12,health,restricted,6,0.5,Vendor-161,1,OFF-3953,3.033860011622334,0
TX-007905,41290.873398065414,6,health,open,5,0.5,Vendor-100,2,OFF-5403,1.4801762153898284,0
TX-007906,15712.950409279347,6,health,open,4,0.5,Vendor-127,2,OFF-1453,10.482844931011766,0
TX-007907,43163.23828812728,6,health,restricted,5,0.9264545485346068,Vendor-257,6,OFF-4059,2.061319879469297,0
TX-007908,215957.9995353617,3,health,open,1,0.5,Vendor-120,0,OFF-5696,4.861214569650798,0
TX-007909,100095.5626157568,6,defense,direct,5,0.9524968565585857,Vendor-63,4,OFF-8489,1.0512333061221573,0
TX-007910,100267.92568380514,12,health,open,5,0.5,Vendor-130,3,OFF-5564,2.795609131345919,0
TX-007911,45469.43065014911,12,education,open,5,0.5,Vendor-178,2,OFF-9871,0.6150916938362977,0
TX-007912,193535.09887568792,6,health,restricted,3,0.5,Vendor-112,1,OFF-8348,0.2658182586397218,0
TX-007913,126195.2292357932,12,health,open,5,0.5,Vendor-188,1,OFF-5051,3.893880214447895,0
TX-007914,59353.71157547039,24,health,open,4,0.5,Vendor-179,2,OFF-5538,1.1154849737329329,0
TX-007915,36016.17952102389,24,health,open,5,0.5,Vendor-191,2,OFF-4768,2.197409091135334,0
TX-007916,80039.63874314487,12,education,open,7,0.5,Vendor-264,2,OFF-3325,9.79631270363927,0
TX-007917,38738.4427898792,6,health,direct,2,0.625,Vendor-15,6,OFF-5225,1.80840161020241,1
TX-007918,72944.32963963981,6,health,restricted,4,0.5,Vendor-290,5,OFF-6220,2.0677198332195674,0
TX-007919,93395.2909574805,6,health,open,3,0.5,Vendor-173,2,OFF-6539,0.3357886528118052,0
TX-007920,47233.23099080079,12,health,restricted,2,0.5,Vendor-11,1,OFF-7772,0.6290169610181555,0
TX-007921,6759.605621018677,6,health,open,3,0.5,Vendor-70,4,OFF-6753,6.438301443088783,0
TX-007922,115595.07872519396,12,education,direct,3,0.5,Vendor-66,2,OFF-5183,0.12503392420396475,0
TX-007923,48461.781530216715,24,defense,restricted,2,0.5,Vendor-26,4,OFF-9604,10.306454529597575,0
TX-007924,92803.42754125569,24,health,direct,5,0.5,Vendor-25,3,OFF-4944,5.370910210893258,0
TX-007925,75474.3286146336,24,education,open,5,0.5,Vendor-186,0,OFF-7370,0.8797796537067086,0
TX-007926,258446.48375886545,6,infrastructure,restricted,8,0.625,Vendor-295,1,OFF-2646,0.3398712616261602,1
TX-007927,85401.85857201676,24,health,open,10,0.9482998999750754,Vendor-8,2,OFF-5755,2.572352239484525,0
TX-007928,161879.51914485637,12,health,open,4,0.5,Vendor-251,0,OFF-4487,0.8436358759296324,0
TX-007929,61920.43440962024,12,defense,open,5,0.5,Vendor-105,2,OFF-8151,3.5970955864666774,0
TX-007930,39345.42277270161,6,health,restricted,3,0.5,Vendor-240,3,OFF-5110,1.5838915349983407,1
TX-007931,119281.81503116018,24,education,direct,6,0.5,Vendor-40,3,OFF-1294,6.107773950453721,0
TX-007932,45572.18089422818,3,health,open,7,0.5,Vendor-41,2,OFF-5068,1.0287594023816937,0
TX-007933,142337.56676038768,3,education,restricted,7,0.5,Vendor-234,0,OFF-5136,0.20731729230979307,0
TX-007934,28055.366974666096,6,education,direct,8,0.5,Vendor-143,1,OFF-2248,0.2528391253372013,0
TX-007935,108185.43031699368,12,education,open,3,0.5,Vendor-182,6,OFF-9217,5.639768304756236,0
TX-007936,83662.02545143808,12,education,open,6,0.5041159959369151,Vendor-64,3,OFF-8288,0.7185477171854515,0
TX-007937,225886.91144730026,24,education,direct,5,0.5,Vendor-196,1,OFF-4509,2.1364991461058804,0
TX-007938,116295.08465438311,6,infrastructure,direct,2,0.5,Vendor-110,2,OFF-8274,5.39771664944115,0
TX-007939,76408.17892770117,6,education,open,3,0.5,Vendor-136,2,OFF-7322,6.433670835134819,0
TX-007940,150091.24422949014,12,defense,direct,11,0.5,Vendor-245,5,OFF-3960,0.5274800759967933,0
TX-007941,6617.500345271379,6,health,open,7,0.9658764000738285,Vendor-86,3,OFF-2323,0.526950133152528,0
TX-007942,126949.48116893643,12,infrastructure,open,5,0.625,Vendor-132,3,OFF-1937,2.1886197524250863,1
TX-007943,135037.5621363263,3,health,open,7,0.5,Vendor-13,4,OFF-7104,0.7404822466779765,0
TX-007944,146062.84022322198,12,health,open,4,0.5,Vendor-245,1,OFF-1895,1.4008944101839313,0
TX-007945,138808.6801789102,12,defense,open,4,0.5,Vendor-133,2,OFF-2140,0.48274745589894275,0
TX-007946,123195.74633220161,6,health,restricted,3,0.5,Vendor-271,2,OFF-9770,1.5699466829800524,0
TX-007947,64227.849308994824,6,health,restricted,2,0.625,Vendor-294,1,OFF-9126,0.7674493210558544,1
TX-007948,94940.40012945767,6,education,open,4,0.5289056919086563,Vendor-163,2,OFF-7170,0.8098732535369833,0
TX-007949,50832.09054614844,12,defense,open,2,0.5,Vendor-92,0,OFF-6984,12.130167613246691,1
TX-007950,42007.96788108017,12,health,restricted,8,0.5,Vendor-238,3,OFF-4492,2.914419810992759,0
TX-007951,66406.22891925245,24,defense,direct,1,0.5,Vendor-15,1,OFF-6402,6.4835863499770845,0
TX-007952,73193.50046799259,36,health,direct,5,0.5,Vendor-89,1,OFF-4913,0.6792833424391113,0
TX-007953,112089.54316318122,36,health,open,7,0.5,Vendor-6,2,OFF-7989,2.3268122794629122,0
TX-007954,202636.09037114057,6,health,restricted,4,0.5,Vendor-203,3,OFF-6160,1.2688314178746039,0
TX-007955,159789.74525051264,12,health,open,8,0.625,Vendor-122,1,OFF-3107,0.5520021968298372,1
TX-007956,105676.41428915066,12,health,open,5,0.625,Vendor-90,7,OFF-3049,4.920226079304313,1
TX-007957,185841.32719950614,12,health,direct,2,0.5,Vendor-70,3,OFF-6272,0.5457016862475919,0
TX-007958,86029.53522347956,24,health,open,3,0.5,Vendor-245,2,OFF-1057,0.46579894703050373,0
TX-007959,124534.63162660692,12,defense,open,2,0.5,Vendor-135,1,OFF-5856,2.1565052670402878,0
TX-007960,64423.12586135578,12,defense,open,6,0.5,Vendor-262,4,OFF-4587,3.58369232150942,0
TX-007961,84372.78763828406,3,health,open,7,0.8532484665896812,Vendor-96,2,OFF-3154,2.2065521521710836,0
TX-007962,69301.7727374992,3,defense,open,1,0.5,Vendor-90,3,OFF-3542,1.0267414012032032,0
TX-007963,18959.6506432652,12,health,restricted,11,0.601003067789374,Vendor-192,2,OFF-1039,3.2783904450036747,0
TX-007964,19412.42390634788,12,defense,restricted,7,0.5,Vendor-198,3,OFF-7109,3.220335241708984,0
TX-007965,25477.68272092604,12,health,restricted,6,0.5,Vendor-14,2,OFF-6100,1.765459669050524,0
TX-007966,106226.41813738368,6,education,open,6,0.5,Vendor-30,2,OFF-1532,3.252860106402994,0
TX-007967,205678.1582892161,24,infrastructure,open,5,0.5,Vendor-112,1,OFF-4220,6.271046556967056,0
TX-007968,185383.76411861466,24,health,open,1,0.5,Vendor-148,1,OFF-2636,0.6208115078724774,0
TX-007969,125472.70967710298,12,defense,open,5,0.5,Vendor-61,0,OFF-6844,2.4414764160255276,0
TX-007970,55858.40930290741,6,defense,restricted,6,0.5,Vendor-5,3,OFF-3181,7.524786040323012,0
TX-007971,40901.115302907885,6,health,open,7,0.5,Vendor-215,4,OFF-9112,1.0397709732979743,0
TX-007972,92736.16915295713,12,health,restricted,5,0.5,Vendor-104,0,OFF-8393,0.8939946280343228,0
TX-007973,54670.06287704177,24,health,open,2,0.6251768509621367,Vendor-199,1,OFF-4472,0.555158207235297,0
TX-007974,23285.136559106544,12,health,open,4,0.98625045345371,Vendor-283,1,OFF-6973,0.37491609726868796,0
TX-007975,35636.37742004456,24,education,open,3,0.5,Vendor-285,1,OFF-2984,8.412225328402425,0
TX-007976,64038.0405982208,12,defense,open,4,0.5,Vendor-199,1,OFF-3935,1.0235120774968935,0
TX-007977,201018.7104041709,12,health,open,3,0.5,Vendor-223,0,OFF-4162,0.41528598861891164,0
TX-007978,16537.80199757726,12,infrastructure,open,9,0.6180928216802568,Vendor-67,1,OFF-9794,2.8624516672584117,0
TX-007979,29006.44430742876,12,health,direct,6,0.5,Vendor-172,1,OFF-3192,1.7412684816209327,0
TX-007980,68364.8995267771,12,education,restricted,2,0.5,Vendor-208,2,OFF-4403,0.10870581134135646,0
TX-007981,44851.13166582631,6,infrastructure,open,7,0.6717468538008249,Vendor-123,3,OFF-4280,2.5982378214339437,1
TX-007982,115149.70603822201,24,education,open,4,0.5,Vendor-218,5,OFF-8487,0.1,0
TX-007983,69891.4887868372,24,health,open,4,0.5,Vendor-265,4,OFF-3030,1.906008410744445,0
TX-007984,22858.1312299649,12,education,open,6,0.5,Vendor-155,1,OFF-2656,1.5909974294938305,0
TX-007985,55634.80195614369,12,education,open,4,0.51787311209601,Vendor-18,2,OFF-3916,0.25138280734357504,0
TX-007986,95683.69552014144,12,health,open,3,0.5669552180406262,Vendor-281,1,OFF-6462,1.529602968499072,0
TX-007987,135410.46314335946,24,health,open,4,0.5,Vendor-44,3,OFF-8933,5.488948315243111,0
TX-007988,28708.810025268165,24,education,open,7,0.5,Vendor-257,8,OFF-8126,2.7152627497608637,0
TX-007989,100339.89550206909,12,education,open,4,0.5,Vendor-236,4,OFF-8278,2.4902551953283303,0
TX-007990,65384.971061869444,6,health,open,5,0.5,Vendor-152,1,OFF-8348,0.37280216132479427,0
TX-007991,184264.3058012744,12,defense,direct,2,0.5,Vendor-50,2,OFF-9938,1.2496063290151491,0
TX-007992,56228.34639237172,12,health,open,3,0.8852339457526293,Vendor-103,2,OFF-9924,3.0595404814211298,0
TX-007993,23433.475091129985,12,education,open,1,0.625,Vendor-58,8,OFF-8400,1.0886479314884447,1
TX-007994,47561.18117060784,36,education,open,2,0.5,Vendor-92,4,OFF-2028,6.827467736838148,0
TX-007995,12833.9015421736,6,defense,open,1,0.9890548792837224,Vendor-102,3,OFF-5004,1.235079960861754,0
TX-007996,16456.23865189871,6,infrastructure,open,8,0.5336632881075006,Vendor-67,0,OFF-5868,4.475648598500202,0
TX-007997,115863.31072048843,6,defense,open,2,0.5,Vendor-8,5,OFF-5366,0.7950766719706914,0
TX-007998,106594.27038188196,6,education,restricted,2,0.9515113059732279,Vendor-246,6,OFF-1471,2.1379464885087227,0
TX-007999,120514.83787053588,6,education,open,4,0.5,Vendor-11,1,OFF-7915,2.169133455766134,0
TX-008000,51432.0180096373,12,education,open,6,0.5,Vendor-112,1,OFF-4146,2.291171315833739,0
TX-008001,36434.06769862322,24,education,open,2,0.5,Vendor-154,3,OFF-7423,2.856826451646007,0
TX-008002,322561.97781084187,24,education,open,1,0.625,Vendor-292,7,OFF-6673,10.58785145953826,1
TX-008003,91693.3802726459,6,health,open,4,0.8581493865234497,Vendor-294,4,OFF-2629,0.2039459941752717,0
TX-008004,32690.93884950319,12,defense,open,7,0.5,Vendor-125,3,OFF-2534,1.733784711548545,0
TX-008005,219622.44912974245,24,education,open,7,0.5904588666072736,Vendor-206,3,OFF-2038,3.8937670834466704,0
TX-008006,198398.17329166495,12,health,open,1,0.625,Vendor-161,4,OFF-1088,0.13444784836650742,1
TX-008007,129585.30884483177,24,education,open,4,0.5,Vendor-299,1,OFF-2045,0.427987408720078,0
TX-008008,72525.54035632258,24,education,open,5,0.5,Vendor-299,1,OFF-5660,0.9170698895096365,0
TX-008009,41269.44322782174,6,health,direct,1,0.625,Vendor-283,4,OFF-9732,0.6287403206365761,1
TX-008010,58052.059723707964,24,education,open,7,0.5,Vendor-154,2,OFF-8843,6.0163095882375615,0
TX-008011,180169.00580729533,12,defense,open,3,0.6883195455201958,Vendor-115,2,OFF-5387,0.1,0
TX-008012,45818.08748728361,12,health,restricted,4,0.5123245291059135,Vendor-225,3,OFF-4872,0.33694366844340295,0
TX-008013,27650.35427650997,12,education,open,4,0.5621110416285607,Vendor-221,1,OFF-5793,1.3726020304984212,0
TX-008014,128054.68447516182,12,health,open,2,0.6932752080528306,Vendor-227,3,OFF-6845,0.9617307662704863,1
TX-008015,80059.63428970291,12,health,direct,9,0.5,Vendor-75,1,OFF-1248,1.1755006703382744,0
TX-008016,47351.5906257691,24,defense,open,2,0.5,Vendor-23,2,OFF-1864,0.1,0
TX-008017,51055.31495732939,36,defense,open,4,0.5561757486478038,Vendor-226,0,OFF-5022,1.0294485519830852,0
TX-008018,9672.31101561806,24,education,open,3,0.5,Vendor-111,1,OFF-4599,5.282351206517985,0
TX-008019,54062.339393999435,3,education,direct,5,0.5,Vendor-128,4,OFF-2971,3.5487539387318296,0
TX-008020,168934.08345468043,24,health,open,2,0.625,Vendor-79,4,OFF-6147,2.7415034731230667,1
TX-008021,36872.85050878821,12,education,restricted,7,0.5,Vendor-37,2,OFF-6293,11.049112951405238,0
TX-008022,357199.7510459401,24,defense,open,8,0.9437788284166773,Vendor-194,5,OFF-4178,4.236969333540434,1
TX-008023,81338.07983997121,12,health,open,5,0.5,Vendor-99,1,OFF-8444,1.2774075034773749,0
TX-008024,21473.149447021107,24,education,open,5,0.5,Vendor-215,3,OFF-4892,0.9422541878556094,0
TX-008025,97962.60986419716,3,defense,open,3,0.5,Vendor-195,1,OFF-2049,3.2288750193363027,0
TX-008026,36763.28084224657,36,health,open,2,0.5,Vendor-300,4,OFF-8733,3.3812509749354085,0
TX-008027,130183.79618390615,6,health,open,4,0.5,Vendor-9,3,OFF-5201,0.475950821062525,0
TX-008028,188329.2633787813,24,education,open,3,0.5,Vendor-287,4,OFF-6560,7.71688239458838,0
TX-008029,148999.80574562252,24,education,open,2,0.5,Vendor-268,2,OFF-2847,4.107302670326725,0
TX-008030,146593.53212599925,3,education,open,3,0.5,Vendor-45,2,OFF-9816,1.6552953556024523,0
TX-008031,58146.45462758782,24,health,open,5,0.939921666677784,Vendor-225,3,OFF-7891,0.4238272293886587,0
TX-008032,37698.28000154688,24,education,open,7,0.5,Vendor-253,0,OFF-8842,1.7283997513978857,0
TX-008033,119585.58897963632,24,health,open,2,0.5,Vendor-118,1,OFF-2384,3.7357257082587907,0
TX-008034,40298.78387993631,6,health,open,6,0.5,Vendor-212,2,OFF-3044,0.26229869455603055,0
TX-008035,59798.76199526356,12,health,open,1,0.5,Vendor-218,3,OFF-5538,1.4348264830260833,0
TX-008036,41672.477106412334,12,health,open,5,0.5,Vendor-60,2,OFF-3873,4.121241603961325,0
TX-008037,46129.597076903185,6,education,open,3,0.5,Vendor-92,2,OFF-5093,4.994017829649459,0
TX-008038,126365.4997278808,12,health,restricted,1,0.5,Vendor-15,4,OFF-4272,0.7105450627670118,0
TX-008039,43807.59225318185,12,education,open,8,0.5,Vendor-187,3,OFF-3832,3.6141248913302295,0
TX-008040,128029.66308788661,24,defense,open,5,0.8732643665818902,Vendor-89,3,OFF-6242,2.650569892649429,0
TX-008041,187627.73936249112,12,education,open,3,0.5,Vendor-137,0,OFF-9341,2.833483074942852,0
TX-008042,52655.17511182958,6,infrastructure,open,3,0.625,Vendor-155,1,OFF-2544,5.076680369767985,1
TX-008043,31564.049882623756,6,health,open,5,0.5,Vendor-156,1,OFF-3615,0.6922690578187556,0
TX-008044,162543.36581764874,6,health,open,3,0.625,Vendor-13,2,OFF-2743,0.545125136723076,1
TX-008045,102554.12365730773,6,education,open,5,0.5,Vendor-124,1,OFF-7518,0.16344930232703703,0
TX-008046,42733.760603757124,12,infrastructure,open,5,0.5,Vendor-191,2,OFF-6802,4.568639918107896,0
TX-008047,62375.79494996668,24,health,open,5,0.5974816254489215,Vendor-157,1,OFF-1388,0.1,0
TX-008048,108954.34116574463,12,education,restricted,5,0.9745282908635219,Vendor-218,4,OFF-3144,9.259456401905343,0
TX-008049,18724.57217009485,12,health,open,5,0.5,Vendor-17,2,OFF-9597,1.9231287917922533,0
TX-008050,241910.4248858705,6,education,direct,2,0.5,Vendor-280,1,OFF-7252,0.31273431021434767,0
TX-008051,153462.01847801913,12,health,open,5,0.5,Vendor-159,1,OFF-5337,1.0698275084635842,0
TX-008052,82586.14800222433,12,infrastructure,direct,2,0.5,Vendor-237,5,OFF-1493,3.956596355970203,0
TX-008053,233812.29721229998,12,education,open,8,0.5,Vendor-282,5,OFF-6522,1.9592642367435467,0
TX-008054,208568.13516075973,12,education,open,3,0.6522741432382884,Vendor-284,4,OFF-3325,2.405891092417736,0
TX-008055,70344.41739051619,6,health,open,6,0.5,Vendor-42,0,OFF-3760,2.145156666556992,0
TX-008056,66107.58121969996,6,education,open,5,0.8042832954190456,Vendor-209,5,OFF-9103,4.003739767812738,0
TX-008057,68228.00118651858,6,education,open,6,0.5,Vendor-22,1,OFF-2036,10.75530420889293,0
TX-008058,122318.0808216828,36,defense,open,4,0.5641269618614535,Vendor-282,2,OFF-9491,6.780068637424162,0
TX-008059,115541.68815842287,6,education,open,6,0.5,Vendor-36,0,OFF-5668,0.1,0
TX-008060,12763.942040986462,24,education,open,6,0.625,Vendor-128,5,OFF-2714,0.1,1
TX-008061,109898.0603056773,3,health,restricted,4,0.5,Vendor-68,1,OFF-9357,2.7110547167242833,0
TX-008062,109402.219911621,3,education,restricted,4,0.5,Vendor-48,4,OFF-2189,0.5407063262058424,0
TX-008063,68808.59146612887,12,defense,open,5,0.5,Vendor-214,2,OFF-6101,0.1,0
TX-008064,86448.63927990783,12,education,open,3,0.5,Vendor-80,3,OFF-8832,0.1,0
TX-008065,15831.918853907298,24,defense,open,6,0.5,Vendor-31,1,OFF-4872,3.7549910922139933,0
TX-008066,26882.09161229976,24,education,open,3,0.5,Vendor-220,3,OFF-3903,0.37378211434518255,0
TX-008067,40253.03555819936,12,defense,open,7,0.9013718993757789,Vendor-230,1,OFF-8773,4.222136589805763,0
TX-008068,123486.04084060252,24,education,restricted,6,0.5,Vendor-65,0,OFF-3143,1.6676116789041366,0
TX-008069,193854.9806998126,24,defense,open,2,0.5,Vendor-137,5,OFF-6963,0.6701809419123113,0
TX-008070,117749.64622308034,12,health,open,3,0.5251364004263496,Vendor-139,3,OFF-9034,1.8797978419196377,0
TX-008071,90046.58673336878,12,education,open,2,0.8502481341579318,Vendor-275,2,OFF-1104,2.5344589414084613,0
TX-008072,136900.78607249487,6,health,restricted,5,0.5,Vendor-121,1,OFF-8786,6.705061927684282,0
TX-008073,4411.246690564521,12,health,open,4,0.5,Vendor-190,2,OFF-3845,1.326834017627631,0
TX-008074,183193.27002177815,6,health,open,8,0.9803993942982796,Vendor-31,1,OFF-8076,1.2030584444855907,0
TX-008075,74190.83964071804,6,health,open,4,0.5,Vendor-129,3,OFF-8534,4.272444001982816,0
TX-008076,167709.99536622726,6,education,direct,12,0.5,Vendor-279,0,OFF-9543,6.195010029811549,0
TX-008077,130740.33166429131,12,education,restricted,7,0.5,Vendor-44,2,OFF-1730,1.9594006305203937,0
TX-008078,42706.20703040928,6,education,restricted,4,0.5,Vendor-15,3,OFF-3492,11.748675732435043,0
TX-008079,98615.93058281126,6,health,open,3,0.5,Vendor-75,2,OFF-1742,1.475413681367249,0
TX-008080,46061.95193665735,12,defense,open,2,0.5,Vendor-297,1,OFF-9600,0.8622325877359738,0
TX-008081,114675.73711369382,12,health,open,4,0.5,Vendor-82,0,OFF-7932,11.151705461994354,0
TX-008082,261439.11443948958,6,health,restricted,3,0.5,Vendor-202,1,OFF-7896,3.2317489752098343,0
TX-008083,115042.91475148649,24,education,open,3,0.5,Vendor-258,5,OFF-2122,10.321700895369585,0
TX-008084,41006.68412751662,3,education,open,3,0.8969092126295168,Vendor-117,3,OFF-9405,4.588758120232128,0
TX-008085,153599.40204297128,36,health,restricted,4,0.5,Vendor-82,2,OFF-2129,4.1540345127162315,0
TX-008086,39000.666318774594,12,education,open,3,0.5,Vendor-270,3,OFF-7700,0.7395326201643401,0
TX-008087,188563.71724908554,6,health,direct,4,0.5,Vendor-294,2,OFF-3689,0.2951137238586222,0
TX-008088,32869.50413782662,24,health,direct,10,0.5,Vendor-254,3,OFF-2172,4.193577218760362,0
TX-008089,171775.78656032088,6,health,direct,5,0.5,Vendor-268,2,OFF-3502,0.3075281329146435,0
TX-008090,53938.0071425261,6,health,open,4,0.5,Vendor-208,0,OFF-2781,4.315555024618968,0
TX-008091,123717.26606768188,6,health,open,4,0.5,Vendor-39,0,OFF-5795,0.4564197830115191,0
TX-008092,154698.17595741968,12,defense,restricted,8,0.5,Vendor-258,3,OFF-9403,5.003190003912756,0
TX-008093,97717.77253554382,24,education,restricted,1,0.5,Vendor-175,1,OFF-7527,2.1721762423092046,0
TX-008094,59146.066920794285,24,education,open,4,0.5,Vendor-154,0,OFF-1306,2.1407085937922425,0
TX-008095,100505.03545828415,12,defense,open,3,0.625,Vendor-33,0,OFF-3248,4.77825828107003,1
TX-008096,74189.86337324655,36,education,open,3,0.5,Vendor-165,2,OFF-6825,6.134526684965488,0
TX-008097,84579.06517433058,24,education,open,4,0.5,Vendor-31,3,OFF-6290,2.4004437331723762,0
TX-008098,18752.45443618537,12,education,open,7,0.5,Vendor-75,0,OFF-5170,2.3918583917579577,0
TX-008099,134259.98678881375,6,education,open,3,0.5,Vendor-81,0,OFF-9525,1.4557363276987192,0
TX-008100,95579.29735202139,12,education,open,4,0.704716251454694,Vendor-280,3,OFF-5709,0.2406407346784325,1
TX-008101,13951.557512151498,6,health,open,6,0.5706513456203359,Vendor-181,3,OFF-3391,0.5769289501610524,0
TX-008102,62271.063503578385,6,health,open,4,0.5,Vendor-39,1,OFF-4627,1.8053326053463898,0
TX-008103,8403.482995776358,12,health,open,4,0.5,Vendor-21,3,OFF-4196,4.314005033863463,0
TX-008104,86019.82243328798,6,education,direct,2,0.5,Vendor-288,1,OFF-6230,16.922585963723822,0
TX-008105,121083.05275160067,3,education,open,2,0.5,Vendor-36,2,OFF-4642,0.5182101524416217,0
TX-008106,47512.05368039177,12,education,open,3,0.5,Vendor-49,0,OFF-1945,3.866142786587225,0
TX-008107,44553.838662008224,3,health,restricted,1,0.5,Vendor-112,2,OFF-4293,2.8405896366535246,0
TX-008108,59652.33400942648,12,defense,open,1,0.5,Vendor-285,2,OFF-9141,8.196095952260736,0
TX-008109,44325.510795552706,24,education,open,5,0.5,Vendor-229,3,OFF-6505,3.977676434806696,0
TX-008110,37582.3026363671,6,health,direct,1,0.9628544771078024,Vendor-222,3,OFF-2559,3.628414458885879,0
TX-008111,11674.076504237373,6,health,open,1,0.5,Vendor-30,4,OFF-4805,0.3512603728068744,0
TX-008112,43073.98425246213,24,education,restricted,2,0.5,Vendor-274,4,OFF-2960,1.921338224198439,0
TX-008113,19398.823314535242,12,health,direct,3,0.8812309394244634,Vendor-282,3,OFF-7569,9.941653328672945,0
TX-008114,182720.36033656241,6,health,open,2,0.5724332787289778,Vendor-137,3,OFF-5482,6.19799530813701,0
TX-008115,205170.6071254601,6,health,open,2,0.5045371791680909,Vendor-153,0,OFF-1866,8.840462322635444,0
TX-008116,116070.68301283328,12,infrastructure,open,1,0.625,Vendor-73,1,OFF-1468,4.838496895614709,1
TX-008117,176543.75578693475,12,health,restricted,3,0.5,Vendor-274,4,OFF-5264,3.417754548673633,1
TX-008118,39961.72435527912,6,health,open,8,0.5,Vendor-203,5,OFF-2955,2.4779182152988,0
TX-008119,120296.37812730832,3,education,restricted,3,0.5,Vendor-153,2,OFF-9335,3.620030561562323,0
TX-008120,118039.91355064334,12,health,open,5,0.5,Vendor-281,0,OFF-3666,1.6330265033963078,0
TX-008121,101655.06082886997,12,defense,open,4,0.5,Vendor-276,3,OFF-5160,1.6802205864161701,0
TX-008122,58224.2816620037,3,education,open,7,0.5,Vendor-13,0,OFF-9295,1.1351665936829558,0
TX-008123,81374.11738259619,36,education,restricted,5,0.5,Vendor-43,0,OFF-8222,1.3310489203855354,0
TX-008124,98688.16801085764,6,health,open,4,0.5,Vendor-259,2,OFF-9025,1.889217073658926,0
TX-008125,96980.27672468779,6,education,restricted,4,0.5,Vendor-114,0,OFF-4911,3.3122032784966677,0
TX-008126,35526.67957694791,6,health,direct,4,0.5,Vendor-41,4,OFF-5679,0.5074831563869708,0
TX-008127,196699.4836209525,24,health,restricted,6,0.5,Vendor-125,3,OFF-5598,2.7828638958260994,0
TX-008128,86396.10469826992,36,health,open,3,0.625,Vendor-227,4,OFF-7342,6.881684291636672,1
TX-008129,140412.90872178494,6,health,open,6,0.5973034029044322,Vendor-268,3,OFF-5872,19.458641296057063,0
TX-008130,51680.25514991563,6,education,open,6,0.5,Vendor-127,0,OFF-1066,0.28989441994623855,0
TX-008131,114825.52297698118,12,health,open,4,0.8841335236963508,Vendor-36,3,OFF-1660,1.3283646075521816,0
TX-008132,90926.6420011876,12,health,restricted,4,0.5,Vendor-288,4,OFF-6707,2.966201710029746,0
TX-008133,39024.68676410504,6,health,open,4,0.796551515579982,Vendor-297,5,OFF-6789,0.5352844788465391,0
TX-008134,82319.03118467824,24,education,open,4,0.5,Vendor-150,1,OFF-2370,1.1010247175659962,0
TX-008135,64139.059000689944,12,health,open,4,0.5,Vendor-199,3,OFF-4421,0.4100898944914747,0
TX-008136,69540.1321739536,6,health,direct,6,0.5,Vendor-279,2,OFF-6674,0.662795412172471,0
TX-008137,158157.68708012995,12,education,open,2,0.5,Vendor-132,1,OFF-6678,1.3164547382749638,0
TX-008138,75232.9960492266,12,education,restricted,1,0.5,Vendor-63,5,OFF-4919,2.955628225045153,0
TX-008139,151598.33351289108,12,education,open,5,0.5375957814758237,Vendor-298,1,OFF-1777,3.047447301463401,0
TX-008140,122813.07461341156,12,education,open,4,0.5,Vendor-289,2,OFF-5294,1.4981144239369932,0
TX-008141,89235.65681393622,12,health,open,2,0.5,Vendor-83,3,OFF-3247,0.8652683044191425,0
TX-008142,164412.39673959446,6,education,restricted,6,0.5,Vendor-47,3,OFF-3619,1.6788884096117522,0
TX-008143,155567.38186188717,6,health,open,9,0.5,Vendor-28,2,OFF-2197,2.5299352163117277,0
